Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
3770,-2.89014,-1.04204,-1.04204,-2.89014
3771,-2.88997,-1.04169,-1.04169,-2.88997
3772,-2.8898,-1.04133,-1.04133,-2.8898
3773,-2.88963,-1.04099,-1.04099,-2.88963
3774,-2.88945,-1.04065,-1.04065,-2.88945
3775,-2.88927,-1.04032,-1.04032,-2.88927
3776,-2.88909,-1.04,-1.04,-2.88909
3777,-2.88891,-1.03968,-1.03968,-2.88891
3778,-2.88873,-1.03937,-1.03937,-2.88873
3779,-2.88854,-1.03906,-1.03906,-2.88854
3780,-2.88836,-1.03876,-1.03876,-2.88836
3781,-2.88817,-1.03847,-1.03847,-2.88817
3782,-2.88798,-1.03818,-1.03818,-2.88798
3783,-2.88779,-1.0379,-1.0379,-2.88779
3784,-2.88759,-1.03762,-1.03762,-2.88759
3785,-2.8874,-1.03735,-1.03735,-2.8874
3786,-2.8872,-1.03708,-1.03708,-2.8872
3787,-2.887,-1.03682,-1.03682,-2.887
3788,-2.8868,-1.03657,-1.03657,-2.8868
3789,-2.8866,-1.03632,-1.03632,-2.8866
3790,-2.8864,-1.03608,-1.03608,-2.8864
3791,-2.88619,-1.03584,-1.03584,-2.88619
3792,-2.88598,-1.03561,-1.03561,-2.88598
3793,-2.88578,-1.03538,-1.03538,-2.88578
3794,-2.88557,-1.03515,-1.03515,-2.88557
3795,-2.88536,-1.03494,-1.03494,-2.88536
3796,-2.88514,-1.03472,-1.03472,-2.88514
3797,-2.88493,-1.03451,-1.03451,-2.88493
3798,-2.88472,-1.03431,-1.03431,-2.88472
3799,-2.8845,-1.03411,-1.03411,-2.8845
